"State","Region","Quarter","Trips"
"Northern Territory","MacDonnell",2003 Q4,18.4091965
"Northern Territory","MacDonnell",2004 Q1,13.7918452
"Northern Territory","MacDonnell",2004 Q2,9.6763701
"Northern Territory","MacDonnell",2004 Q3,37.5165051
"Northern Territory","MacDonnell",2004 Q4,6.0810463
"Northern Territory","MacDonnell",2005 Q1,7.4626434
"Northern Territory","MacDonnell",2005 Q2,11.8599576
"Northern Territory","MacDonnell",2005 Q3,28.3731836
"Northern Territory","MacDonnell",2005 Q4,3.3588967
"Northern Territory","MacDonnell",2006 Q1,6.860929
"Northern Territory","MacDonnell",2006 Q2,14.275394
"Northern Territory","MacDonnell",2006 Q3,11.420825
"Northern Territory","MacDonnell",2006 Q4,1.908482
"Northern Territory","MacDonnell",2007 Q1,7.0979936
"Northern Territory","MacDonnell",2007 Q2,19.4990368
"Northern Territory","MacDonnell",2007 Q3,20.0253661
"Northern Territory","MacDonnell",2007 Q4,6.8477322
"Northern Territory","MacDonnell",2008 Q1,4.0704493
"Northern Territory","MacDonnell",2008 Q2,16.0975314
"Northern Territory","MacDonnell",2008 Q3,11.8034257
"Northern Territory","MacDonnell",2008 Q4,5.2613794
"Northern Territory","MacDonnell",2009 Q1,11.917695
"Northern Territory","MacDonnell",2009 Q2,32.8114672
"Northern Territory","MacDonnell",2009 Q3,26.6616459
"Northern Territory","MacDonnell",2009 Q4,20.1149425
"Northern Territory","MacDonnell",2010 Q1,7.6227173
"Northern Territory","MacDonnell",2010 Q2,13.8328626
"Northern Territory","MacDonnell",2010 Q3,13.5830873
"Northern Territory","MacDonnell",2010 Q4,4.6499547
"Northern Territory","MacDonnell",2011 Q1,6.9333538
"Northern Territory","MacDonnell",2011 Q2,6.1138774
"Northern Territory","MacDonnell",2011 Q3,8.3080522
"Northern Territory","MacDonnell",2011 Q4,13.7658813
"Northern Territory","MacDonnell",2012 Q1,11.0722565
"Northern Territory","MacDonnell",2012 Q2,13.6096393
"Northern Territory","MacDonnell",2012 Q3,14.715565
"Northern Territory","MacDonnell",2012 Q4,15.8599216
"Northern Territory","MacDonnell",2013 Q1,6.8316811
"Northern Territory","MacDonnell",2013 Q2,19.0050096
"Northern Territory","MacDonnell",2013 Q3,24.8054831
"Northern Territory","MacDonnell",2013 Q4,14.4253318
"Northern Territory","MacDonnell",2014 Q1,8.4118971
"Northern Territory","MacDonnell",2014 Q2,14.0378894
"Northern Territory","MacDonnell",2014 Q3,20.8380386
"Northern Territory","MacDonnell",2014 Q4,12.1767986
"Northern Territory","MacDonnell",2015 Q1,3.3406455
"Northern Territory","MacDonnell",2015 Q2,13.3031959
"Northern Territory","MacDonnell",2015 Q3,25.2854426
"Northern Territory","MacDonnell",2015 Q4,21.0197119
"Northern Territory","MacDonnell",2016 Q1,20.4842612
"Northern Territory","MacDonnell",2016 Q2,8.0001859
"Northern Territory","MacDonnell",2016 Q3,29.5663127
"Northern Territory","MacDonnell",2016 Q4,5.3031636
"Northern Territory","MacDonnell",2017 Q1,11.4582762
"Northern Territory","MacDonnell",2017 Q2,32.9755627
"Northern Territory","MacDonnell",2017 Q3,36.5121239
"Northern Territory","MacDonnell",2017 Q4,18.6815306
"Queensland","Brisbane",1998 Q1,1052.1944954
"Queensland","Brisbane",1998 Q2,950.4148157
"Queensland","Brisbane",1998 Q3,1002.7651913
"Queensland","Brisbane",1998 Q4,992.1182296
"Queensland","Brisbane",1999 Q1,1049.7471883
"Queensland","Brisbane",1999 Q2,1276.3479154
"Queensland","Brisbane",1999 Q3,1162.6170711
"Queensland","Brisbane",1999 Q4,929.7693142
"Queensland","Brisbane",2000 Q1,1147.9043929
"Queensland","Brisbane",2000 Q2,1033.5622832
"Queensland","Brisbane",2000 Q3,1156.2888042
"Queensland","Brisbane",2000 Q4,1107.0383064
"Queensland","Brisbane",2001 Q1,1031.8495408
"Queensland","Brisbane",2001 Q2,1151.9210049
"Queensland","Brisbane",2001 Q3,1273.7045669
"Queensland","Brisbane",2001 Q4,1063.3103249
"Queensland","Brisbane",2002 Q1,1011.4913815
"Queensland","Brisbane",2002 Q2,1104.6236617
"Queensland","Brisbane",2002 Q3,1161.7419294
"Queensland","Brisbane",2002 Q4,1095.2471269
"Queensland","Brisbane",2003 Q1,1083.4460819
"Queensland","Brisbane",2003 Q2,1260.5309107
"Queensland","Brisbane",2003 Q3,1169.3897523
"Queensland","Brisbane",2003 Q4,1144.8473651
"Queensland","Brisbane",2004 Q1,1227.3030213
"Queensland","Brisbane",2004 Q2,1208.0484362
"Queensland","Brisbane",2004 Q3,1165.2510756
"Queensland","Brisbane",2004 Q4,1259.3634789
"Queensland","Brisbane",2005 Q1,1143.724536
"Queensland","Brisbane",2005 Q2,1117.1680568
"Queensland","Brisbane",2005 Q3,1169.19773
"Queensland","Brisbane",2005 Q4,1139.5308442
"Queensland","Brisbane",2006 Q1,1145.657248
"Queensland","Brisbane",2006 Q2,1174.88738
"Queensland","Brisbane",2006 Q3,1149.313691
"Queensland","Brisbane",2006 Q4,1145.220093
"Queensland","Brisbane",2007 Q1,1133.5349288
"Queensland","Brisbane",2007 Q2,1285.0045033
"Queensland","Brisbane",2007 Q3,1362.0144048
"Queensland","Brisbane",2007 Q4,1156.0658196
"Queensland","Brisbane",2008 Q1,1237.1755761
"Queensland","Brisbane",2008 Q2,995.52897
"Queensland","Brisbane",2008 Q3,1202.3668253
"Queensland","Brisbane",2008 Q4,1406.8196558
"Queensland","Brisbane",2009 Q1,1115.1209135
"Queensland","Brisbane",2009 Q2,1001.9864577
"Queensland","Brisbane",2009 Q3,1227.8990298
"Queensland","Brisbane",2009 Q4,879.1020071
"Queensland","Brisbane",2010 Q1,1096.0670845
"Queensland","Brisbane",2010 Q2,1133.5365261
"Queensland","Brisbane",2010 Q3,1303.6311291
"Queensland","Brisbane",2010 Q4,1450.2955135
"Queensland","Brisbane",2011 Q1,1091.8675983
"Queensland","Brisbane",2011 Q2,1349.9519435
"Queensland","Brisbane",2011 Q3,1443.0217614
"Queensland","Brisbane",2011 Q4,1165.402789
"Queensland","Brisbane",2012 Q1,1276.0252253
"Queensland","Brisbane",2012 Q2,1150.0341461
"Queensland","Brisbane",2012 Q3,1294.2609094
"Queensland","Brisbane",2012 Q4,1268.1844523
"Queensland","Brisbane",2013 Q1,1400.0783068
"Queensland","Brisbane",2013 Q2,1156.6685943
"Queensland","Brisbane",2013 Q3,1233.6805138
"Queensland","Brisbane",2013 Q4,1392.6748137
"Queensland","Brisbane",2014 Q1,1321.6365672
"Queensland","Brisbane",2014 Q2,1368.2009601
"Queensland","Brisbane",2014 Q3,1419.1604873
"Queensland","Brisbane",2014 Q4,1443.0951784
"Queensland","Brisbane",2015 Q1,1383.8208382
"Queensland","Brisbane",2015 Q2,1427.3070724
"Queensland","Brisbane",2015 Q3,1419.1574848
"Queensland","Brisbane",2015 Q4,1553.9289293
"Queensland","Brisbane",2016 Q1,1327.2369982
"Queensland","Brisbane",2016 Q2,1434.340824
"Queensland","Brisbane",2016 Q3,1496.6197777
"Queensland","Brisbane",2016 Q4,1745.8612272
"Queensland","Brisbane",2017 Q1,1550.1429534
"Queensland","Brisbane",2017 Q2,1601.9157247
"Queensland","Brisbane",2017 Q3,1786.0339489
"Queensland","Brisbane",2017 Q4,1540.9654839
"Queensland","Bundaberg",1998 Q1,122.9142816
"Queensland","Bundaberg",1998 Q2,110.058311
"Queensland","Bundaberg",1998 Q3,129.5515422
"Queensland","Bundaberg",1998 Q4,116.5621481
"Queensland","Bundaberg",1999 Q1,119.289028
"Queensland","Bundaberg",1999 Q2,163.4077374
"Queensland","Bundaberg",1999 Q3,135.7757864
"Queensland","Bundaberg",1999 Q4,129.4103883
"Queensland","Bundaberg",2000 Q1,88.0461193
"Queensland","Bundaberg",2000 Q2,142.9599793
"Queensland","Bundaberg",2000 Q3,109.023303
"Queensland","Bundaberg",2000 Q4,122.1604839
"Queensland","Bundaberg",2001 Q1,136.0862527
"Queensland","Bundaberg",2001 Q2,237.0167061
"Queensland","Bundaberg",2001 Q3,128.5883502
"Queensland","Bundaberg",2001 Q4,92.1245459
"Queensland","Bundaberg",2002 Q1,121.5071773
"Queensland","Bundaberg",2002 Q2,87.7898178
"Queensland","Bundaberg",2002 Q3,157.9372853
"Queensland","Bundaberg",2002 Q4,152.9852105
"Queensland","Bundaberg",2003 Q1,84.6018041
"Queensland","Bundaberg",2003 Q2,131.3787621
"Queensland","Bundaberg",2003 Q3,152.6485975
"Queensland","Bundaberg",2003 Q4,110.476571
"Queensland","Bundaberg",2004 Q1,109.4114663
"Queensland","Bundaberg",2004 Q2,92.9116978
"Queensland","Bundaberg",2004 Q3,174.6320455
"Queensland","Bundaberg",2004 Q4,87.0123201
"Queensland","Bundaberg",2005 Q1,92.7647954
"Queensland","Bundaberg",2005 Q2,101.239448
"Queensland","Bundaberg",2005 Q3,135.1560655
"Queensland","Bundaberg",2005 Q4,85.4436854
"Queensland","Bundaberg",2006 Q1,92.721873
"Queensland","Bundaberg",2006 Q2,135.204326
"Queensland","Bundaberg",2006 Q3,107.90051
"Queensland","Bundaberg",2006 Q4,108.514043
"Queensland","Bundaberg",2007 Q1,120.5786086
"Queensland","Bundaberg",2007 Q2,143.0553608
"Queensland","Bundaberg",2007 Q3,146.560964
"Queensland","Bundaberg",2007 Q4,139.0684625
"Queensland","Bundaberg",2008 Q1,215.8900873
"Queensland","Bundaberg",2008 Q2,144.7361289
"Queensland","Bundaberg",2008 Q3,125.567876
"Queensland","Bundaberg",2008 Q4,114.6488328
"Queensland","Bundaberg",2009 Q1,131.9977165
"Queensland","Bundaberg",2009 Q2,128.6364214
"Queensland","Bundaberg",2009 Q3,151.1701137
"Queensland","Bundaberg",2009 Q4,114.3979355
"Queensland","Bundaberg",2010 Q1,84.4027749
"Queensland","Bundaberg",2010 Q2,160.7400536
"Queensland","Bundaberg",2010 Q3,170.1733564
"Queensland","Bundaberg",2010 Q4,151.9659919
"Queensland","Bundaberg",2011 Q1,54.2141466
"Queensland","Bundaberg",2011 Q2,120.0616032
"Queensland","Bundaberg",2011 Q3,147.4741902
"Queensland","Bundaberg",2011 Q4,158.597829
"Queensland","Bundaberg",2012 Q1,84.5730463
"Queensland","Bundaberg",2012 Q2,159.9214862
"Queensland","Bundaberg",2012 Q3,145.6185892
"Queensland","Bundaberg",2012 Q4,150.8381732
"Queensland","Bundaberg",2013 Q1,103.8707464
"Queensland","Bundaberg",2013 Q2,127.8639968
"Queensland","Bundaberg",2013 Q3,152.2744314
"Queensland","Bundaberg",2013 Q4,124.5687792
"Queensland","Bundaberg",2014 Q1,93.4187867
"Queensland","Bundaberg",2014 Q2,121.1094825
"Queensland","Bundaberg",2014 Q3,163.6711143
"Queensland","Bundaberg",2014 Q4,144.0271746
"Queensland","Bundaberg",2015 Q1,122.9003145
"Queensland","Bundaberg",2015 Q2,164.5606025
"Queensland","Bundaberg",2015 Q3,114.8437856
"Queensland","Bundaberg",2015 Q4,129.3077947
"Queensland","Bundaberg",2016 Q1,91.8393399
"Queensland","Bundaberg",2016 Q2,133.9947166
"Queensland","Bundaberg",2016 Q3,169.6742881
"Queensland","Bundaberg",2016 Q4,139.268077
"Queensland","Bundaberg",2017 Q1,112.5968072
"Queensland","Bundaberg",2017 Q2,115.9224549
"Queensland","Bundaberg",2017 Q3,189.7470423
"Queensland","Bundaberg",2017 Q4,152.7097898
"Queensland","Central Queensland",1998 Q1,191.5892759
"Queensland","Central Queensland",1998 Q2,288.4452566
"Queensland","Central Queensland",1998 Q3,288.2273173
"Queensland","Central Queensland",1998 Q4,268.4853572
"Queensland","Central Queensland",1999 Q1,219.5314833
"Queensland","Central Queensland",1999 Q2,327.76788
"Queensland","Central Queensland",1999 Q3,310.4785415
"Queensland","Central Queensland",1999 Q4,242.0002811
"Queensland","Central Queensland",2000 Q1,225.4577803
"Queensland","Central Queensland",2000 Q2,347.7367767
"Queensland","Central Queensland",2000 Q3,286.2813878
"Queensland","Central Queensland",2000 Q4,261.1045683
"Queensland","Central Queensland",2001 Q1,273.9117063
"Queensland","Central Queensland",2001 Q2,352.0725347
"Queensland","Central Queensland",2001 Q3,344.942702
"Queensland","Central Queensland",2001 Q4,302.6798359
"Queensland","Central Queensland",2002 Q1,234.8086644
"Queensland","Central Queensland",2002 Q2,262.9274092
"Queensland","Central Queensland",2002 Q3,431.1399025
"Queensland","Central Queensland",2002 Q4,269.739823
"Queensland","Central Queensland",2003 Q1,208.9152304
"Queensland","Central Queensland",2003 Q2,304.330566
"Queensland","Central Queensland",2003 Q3,315.7385865
"Queensland","Central Queensland",2003 Q4,268.2717033
"Queensland","Central Queensland",2004 Q1,250.5840547
"Queensland","Central Queensland",2004 Q2,182.5263698
"Queensland","Central Queensland",2004 Q3,333.0585875
"Queensland","Central Queensland",2004 Q4,326.2625588
"Queensland","Central Queensland",2005 Q1,310.6736534
"Queensland","Central Queensland",2005 Q2,257.1503391
"Queensland","Central Queensland",2005 Q3,303.6210342
"Queensland","Central Queensland",2005 Q4,247.7339462
"Queensland","Central Queensland",2006 Q1,234.74069
"Queensland","Central Queensland",2006 Q2,293.377645
"Queensland","Central Queensland",2006 Q3,258.152431
"Queensland","Central Queensland",2006 Q4,303.20312
"Queensland","Central Queensland",2007 Q1,250.9776624
"Queensland","Central Queensland",2007 Q2,391.5433384
"Queensland","Central Queensland",2007 Q3,383.0557723
"Queensland","Central Queensland",2007 Q4,323.9006813
"Queensland","Central Queensland",2008 Q1,226.3977137
"Queensland","Central Queensland",2008 Q2,260.9544559
"Queensland","Central Queensland",2008 Q3,259.2945288
"Queensland","Central Queensland",2008 Q4,242.9217305
"Queensland","Central Queensland",2009 Q1,210.550916
"Queensland","Central Queensland",2009 Q2,270.5224661
"Queensland","Central Queensland",2009 Q3,340.1043577
"Queensland","Central Queensland",2009 Q4,289.3618635
"Queensland","Central Queensland",2010 Q1,257.4339171
"Queensland","Central Queensland",2010 Q2,261.5227625
"Queensland","Central Queensland",2010 Q3,300.6531902
"Queensland","Central Queensland",2010 Q4,337.1918467
"Queensland","Central Queensland",2011 Q1,125.2626707
"Queensland","Central Queensland",2011 Q2,401.2789808
"Queensland","Central Queensland",2011 Q3,314.1997922
"Queensland","Central Queensland",2011 Q4,273.8438003
"Queensland","Central Queensland",2012 Q1,291.1425736
"Queensland","Central Queensland",2012 Q2,387.8124542
"Queensland","Central Queensland",2012 Q3,395.3521734
"Queensland","Central Queensland",2012 Q4,281.8925763
"Queensland","Central Queensland",2013 Q1,294.5051978
"Queensland","Central Queensland",2013 Q2,288.2190459
"Queensland","Central Queensland",2013 Q3,254.8604328
"Queensland","Central Queensland",2013 Q4,301.5574109
"Queensland","Central Queensland",2014 Q1,271.5976733
"Queensland","Central Queensland",2014 Q2,410.5929927
"Queensland","Central Queensland",2014 Q3,396.2010819
"Queensland","Central Queensland",2014 Q4,348.516869
"Queensland","Central Queensland",2015 Q1,233.2819605
"Queensland","Central Queensland",2015 Q2,455.5682821
"Queensland","Central Queensland",2015 Q3,385.094647
"Queensland","Central Queensland",2015 Q4,369.9899561
"Queensland","Central Queensland",2016 Q1,282.9069448
"Queensland","Central Queensland",2016 Q2,338.9142652
"Queensland","Central Queensland",2016 Q3,447.1067142
"Queensland","Central Queensland",2016 Q4,382.0776154
"Queensland","Central Queensland",2017 Q1,231.0023217
"Queensland","Central Queensland",2017 Q2,354.357289
"Queensland","Central Queensland",2017 Q3,454.7437082
"Queensland","Central Queensland",2017 Q4,372.6462548
"Queensland","Darling Downs",1998 Q1,218.6063193
"Queensland","Darling Downs",1998 Q2,352.6282521
"Queensland","Darling Downs",1998 Q3,384.8625964
"Queensland","Darling Downs",1998 Q4,350.1580287
"Queensland","Darling Downs",1999 Q1,300.7245311
"Queensland","Darling Downs",1999 Q2,423.1393367
"Queensland","Darling Downs",1999 Q3,512.131683
"Queensland","Darling Downs",1999 Q4,480.4361396
"Queensland","Darling Downs",2000 Q1,312.7189059
"Queensland","Darling Downs",2000 Q2,371.127608
"Queensland","Darling Downs",2000 Q3,325.9195348
"Queensland","Darling Downs",2000 Q4,299.0940736
"Queensland","Darling Downs",2001 Q1,279.4781094
"Queensland","Darling Downs",2001 Q2,374.5736595
"Queensland","Darling Downs",2001 Q3,480.2313772
"Queensland","Darling Downs",2001 Q4,339.122603
"Queensland","Darling Downs",2002 Q1,333.7987293
"Queensland","Darling Downs",2002 Q2,475.9144448
"Queensland","Darling Downs",2002 Q3,464.9522811
"Queensland","Darling Downs",2002 Q4,363.2310625
"Queensland","Darling Downs",2003 Q1,329.1010297
"Queensland","Darling Downs",2003 Q2,312.7567409
"Queensland","Darling Downs",2003 Q3,418.8597334
"Queensland","Darling Downs",2003 Q4,331.9330932
"Queensland","Darling Downs",2004 Q1,402.3169678
"Queensland","Darling Downs",2004 Q2,381.1558836
"Queensland","Darling Downs",2004 Q3,482.0191143
"Queensland","Darling Downs",2004 Q4,326.9300712
"Queensland","Darling Downs",2005 Q1,310.0748867
"Queensland","Darling Downs",2005 Q2,311.2345997
"Queensland","Darling Downs",2005 Q3,324.522621
"Queensland","Darling Downs",2005 Q4,275.5617706
"Queensland","Darling Downs",2006 Q1,303.127791
"Queensland","Darling Downs",2006 Q2,355.201862
"Queensland","Darling Downs",2006 Q3,350.533094
"Queensland","Darling Downs",2006 Q4,375.218584
"Queensland","Darling Downs",2007 Q1,289.9168816
"Queensland","Darling Downs",2007 Q2,303.4487984
"Queensland","Darling Downs",2007 Q3,364.7233803
"Queensland","Darling Downs",2007 Q4,382.0133961
"Queensland","Darling Downs",2008 Q1,396.8338869
"Queensland","Darling Downs",2008 Q2,288.4511785
"Queensland","Darling Downs",2008 Q3,321.9879142
"Queensland","Darling Downs",2008 Q4,251.2194549
"Queensland","Darling Downs",2009 Q1,303.1908701
"Queensland","Darling Downs",2009 Q2,316.3143385
"Queensland","Darling Downs",2009 Q3,347.0376066
"Queensland","Darling Downs",2009 Q4,351.9291188
"Queensland","Darling Downs",2010 Q1,345.7760946
"Queensland","Darling Downs",2010 Q2,436.0804034
"Queensland","Darling Downs",2010 Q3,414.8459836
"Queensland","Darling Downs",2010 Q4,283.7638975
"Queensland","Darling Downs",2011 Q1,273.3809201
"Queensland","Darling Downs",2011 Q2,478.8673153
"Queensland","Darling Downs",2011 Q3,464.3376862
"Queensland","Darling Downs",2011 Q4,314.9241782
"Queensland","Darling Downs",2012 Q1,478.7983645
"Queensland","Darling Downs",2012 Q2,400.8784471
"Queensland","Darling Downs",2012 Q3,422.9089483
"Queensland","Darling Downs",2012 Q4,348.3892424
"Queensland","Darling Downs",2013 Q1,391.876637
"Queensland","Darling Downs",2013 Q2,404.7580324
"Queensland","Darling Downs",2013 Q3,479.962849
"Queensland","Darling Downs",2013 Q4,268.8175587
"Queensland","Darling Downs",2014 Q1,351.565225
